coordX,coordY
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-5.6300363E-5,0.0015894675
-5.6300363E-5,0.0015894675
-5.6300363E-5,0.0015894675
-5.6300363E-5,0.0015894675
-5.6300363E-5,0.0015894675
-5.6300363E-5,0.0015894675
-5.6300363E-5,0.0015894675
-1.6362425E-4,0.007947681
-1.6362425E-4,0.007947681
-1.6362425E-4,0.007947681
-1.6362425E-4,0.007947681
-1.6362425E-4,0.007947681
-1.6362425E-4,0.007947681
1.7216733E-4,0.02059267
1.7216733E-4,0.02059267
1.7216733E-4,0.02059267
1.7216733E-4,0.02059267
1.7216733E-4,0.02059267
1.7216733E-4,0.02059267
4.8676753E-4,0.03814891
4.8676753E-4,0.03814891
4.8676753E-4,0.03814891
4.8676753E-4,0.03814891
4.8676753E-4,0.03814891
0.0014212133,0.066314355
0.0014212133,0.066314355
0.0014212133,0.066314355
0.0014212133,0.066314355
0.0014212133,0.066314355
0.0014212133,0.066314355
0.003575977,0.10309496
0.003575977,0.10309496
0.003575977,0.10309496
0.003575977,0.10309496
0.003575977,0.10309496
0.003575977,0.10309496
0.006345375,0.14734937
0.006345375,0.14734937
0.006345375,0.14734937
0.006345375,0.14734937
0.006345375,0.14734937
0.009395818,0.19620652
0.009395818,0.19620652
0.009395818,0.19620652
0.009395818,0.19620652
0.009395818,0.19620652
0.009395818,0.19620652
0.012309884,0.24845645
0.012309884,0.24845645
0.012309884,0.24845645
0.012309884,0.24845645
0.012309884,0.24845645
0.012309884,0.24845645
0.015079885,0.30373746
0.015079885,0.30373746
0.015079885,0.30373746
0.015079885,0.30373746
0.015079885,0.30373746
0.017868515,0.36406097
0.017868515,0.36406097
0.017868515,0.36406097
0.017868515,0.36406097
0.017868515,0.36406097
0.017868515,0.36406097
0.020068455,0.42770883
0.020068455,0.42770883
0.020068455,0.42770883
0.020068455,0.42770883
0.020068455,0.42770883
0.020068455,0.42770883
0.021403227,0.49602097
0.021403227,0.49602097
0.021403227,0.49602097
0.021403227,0.49602097
0.021403227,0.49602097
0.020892281,0.5703452
0.020892281,0.5703452
0.020892281,0.5703452
0.020892281,0.5703452
0.020892281,0.5703452
0.020892281,0.5703452
0.018968523,0.65315104
0.018968523,0.65315104
0.018968523,0.65315104
0.018968523,0.65315104
0.018968523,0.65315104
0.018968523,0.65315104
0.016594475,0.7414821
0.016594475,0.7414821
0.016594475,0.7414821
0.016594475,0.7414821
0.016594475,0.7414821
0.01314551,0.8361669
0.01314551,0.8361669
0.01314551,0.8361669
0.01314551,0.8361669
0.01314551,0.8361669
0.01314551,0.8361669
0.009626284,0.9350112
0.009626284,0.9350112
0.009626284,0.9350112
0.009626284,0.9350112
0.009626284,0.9350112
0.006278096,1.0388746
0.006278096,1.0388746
0.006278096,1.0388746
0.006278096,1.0388746
0.006278096,1.0388746
0.006278096,1.0388746
0.0047688168,1.145947
0.0047688168,1.145947
0.0047688168,1.145947
0.0047688168,1.145947
0.0047688168,1.145947
0.0047688168,1.145947
0.0049102036,1.2564293
0.0049102036,1.2564293
0.0049102036,1.2564293
0.0049102036,1.2564293
0.0049102036,1.2564293
0.0049102036,1.2564293
0.007959387,1.3705251
0.007959387,1.3705251
0.007959387,1.3705251
0.007959387,1.3705251
0.007959387,1.3705251
0.01405879,1.4873275
0.01405879,1.4873275
0.01405879,1.4873275
0.01405879,1.4873275
0.01405879,1.4873275
0.016481481,1.6116226
0.016481481,1.6116226
0.016481481,1.6116226
0.016481481,1.6116226
0.016481481,1.6116226
0.016481481,1.6116226
0.019415658,1.7477566
0.019415658,1.7477566
0.019415658,1.7477566
0.019415658,1.7477566
0.019415658,1.7477566
0.019415658,1.7477566
0.019415658,1.7477566
0.019415658,1.7477566
0.019415658,1.7477566
0.019415658,1.7477566
0.019415658,1.7477566
0.019415658,1.7477566
0.01945827,1.7493964
0.01945827,1.7493964
0.01945827,1.7493964
0.01945827,1.7493964
0.01945827,1.7493964
0.019568177,1.757904
0.019568177,1.757904
0.019568177,1.757904
0.019568177,1.757904
0.019568177,1.757904
0.019568177,1.757904
0.019645019,1.7711356
0.019645019,1.7711356
0.019645019,1.7711356
0.019645019,1.7711356
0.019645019,1.7711356
0.019675624,1.7884072
0.019675624,1.7884072
0.019675624,1.7884072
0.019675624,1.7884072
0.019675624,1.7884072
0.019675624,1.7884072
0.019550713,1.8091569
0.019550713,1.8091569
0.019550713,1.8091569
0.019550713,1.8091569
0.019550713,1.8091569
0.019550713,1.8091569
0.019550713,1.8091569
0.01939913,1.833415
0.01939913,1.833415
0.01939913,1.833415
0.01939913,1.833415
0.018722441,1.8626469
0.018722441,1.8626469
0.018722441,1.8626469
0.018722441,1.8626469
0.018722441,1.8626469
0.018722441,1.8626469
0.017866433,1.9048404
0.017866433,1.9048404
0.017866433,1.9048404
0.017866433,1.9048404
0.017866433,1.9048404
0.017866433,1.9048404
0.017866433,1.9048404
0.017111849,1.9537762
0.017111849,1.9537762
0.017111849,1.9537762
0.017111849,1.9537762
0.017111849,1.9537762
0.017111849,1.9537762
0.01648838,2.0099218
0.01648838,2.0099218
0.01648838,2.0099218
0.01648838,2.0099218
0.01595963,2.071241
0.01595963,2.071241
0.01595963,2.071241
0.01595963,2.071241
0.01595963,2.071241
0.01595963,2.071241
0.015920557,2.137633
0.015920557,2.137633
0.015920557,2.137633
0.015920557,2.137633
0.015920557,2.137633
0.015920557,2.137633
0.015920557,2.137633
0.01633879,2.2099953
0.01633879,2.2099953
0.01633879,2.2099953
0.01633879,2.2099953
0.01633879,2.2099953
0.01633879,2.2099953
0.018061541,2.2851083
0.018061541,2.2851083
0.018061541,2.2851083
0.018061541,2.2851083
0.018061541,2.2851083
0.021544488,2.3628461
0.021544488,2.3628461
0.021544488,2.3628461
0.021544488,2.3628461
0.021544488,2.3628461
0.021544488,2.3628461
0.024804711,2.4502273
0.024804711,2.4502273
0.024804711,2.4502273
0.024804711,2.4502273
0.024804711,2.4502273
0.024804711,2.4502273
0.031284936,2.550393
0.031284936,2.550393
0.031284936,2.550393
0.031284936,2.550393
0.031284936,2.550393
0.031284936,2.550393
0.04090039,2.6602218
0.04090039,2.6602218
0.04090039,2.6602218
0.04090039,2.6602218
0.051774412,2.7739656
0.051774412,2.7739656
0.051774412,2.7739656
0.051774412,2.7739656
0.051774412,2.7739656
0.051774412,2.7739656
0.063122556,2.8946056
0.063122556,2.8946056
0.063122556,2.8946056
0.063122556,2.8946056
0.063122556,2.8946056
0.063122556,2.8946056
0.063122556,2.8946056
0.07422714,3.0201004
0.07422714,3.0201004
0.07422714,3.0201004
0.07422714,3.0201004
0.07422714,3.0201004
0.07422714,3.0201004
0.083700955,3.1507535
0.083700955,3.1507535
0.083700955,3.1507535
0.083700955,3.1507535
0.09122822,3.2833858
0.09122822,3.2833858
0.09122822,3.2833858
0.09122822,3.2833858
0.09122822,3.2833858
0.09122822,3.2833858
0.09122822,3.2833858
0.09686208,3.4182453
0.09686208,3.4182453
0.09686208,3.4182453
0.09686208,3.4182453
0.09832591,3.5601306
0.09832591,3.5601306
0.09832591,3.5601306
0.09832591,3.5601306
0.09832591,3.5601306
0.09832591,3.5601306
0.09832591,3.5601306
0.09832591,3.5601306
0.095692396,3.7106276
0.095692396,3.7106276
0.095692396,3.7106276
0.095692396,3.7106276
0.095692396,3.7106276
0.090690516,3.8700924
0.090690516,3.8700924
0.090690516,3.8700924
0.090690516,3.8700924
0.090690516,3.8700924
0.0845048,4.035779
0.0845048,4.035779
0.0845048,4.035779
0.0845048,4.035779
0.0845048,4.035779
0.0845048,4.035779
0.0845048,4.035779
0.078557275,4.206543
0.078557275,4.206543
0.078557275,4.206543
0.078557275,4.206543
0.078557275,4.206543
0.07228859,4.3830132
0.07228859,4.3830132
0.07228859,4.3830132
0.07228859,4.3830132
0.07228859,4.3830132
0.07228859,4.3830132
0.07228859,4.3830132
0.06942256,4.565338
0.06942256,4.565338
0.06942256,4.565338
0.06942256,4.565338
0.06942256,4.565338
0.0714733,4.7509437
0.0714733,4.7509437
0.0714733,4.7509437
0.0714733,4.7509437
0.0714733,4.7509437
0.0714733,4.7509437
0.080865175,4.940493
0.080865175,4.940493
0.080865175,4.940493
0.080865175,4.940493
0.080865175,4.940493
0.080865175,4.940493
0.098618664,5.13264
0.098618664,5.13264
0.098618664,5.13264
0.098618664,5.13264
0.098618664,5.13264
0.098618664,5.13264
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12257036,5.3298388
0.12292641,5.3318777
0.12292641,5.3318777
0.12292641,5.3318777
0.12292641,5.3318777
0.12292641,5.3318777
0.12292641,5.3318777
0.12460416,5.342102
0.12460416,5.342102
0.12460416,5.342102
0.12460416,5.342102
0.12460416,5.342102
0.12460416,5.342102
0.12744583,5.3597527
0.12744583,5.3597527
0.12744583,5.3597527
0.12744583,5.3597527
0.12744583,5.3597527
0.12744583,5.3597527
0.13107981,5.385494
0.13107981,5.385494
0.13107981,5.385494
0.13107981,5.385494
0.13107981,5.385494
0.13478215,5.4161935
0.13478215,5.4161935
0.13478215,5.4161935
0.13478215,5.4161935
0.13478215,5.4161935
0.13478215,5.4161935
0.1381478,5.452552
0.1381478,5.452552
0.1381478,5.452552
0.1381478,5.452552
0.1381478,5.452552
0.1381478,5.452552
0.14125782,5.4927583
0.14125782,5.4927583
0.14125782,5.4927583
0.14125782,5.4927583
0.14125782,5.4927583
0.14125782,5.4927583
0.14446174,5.5372157
0.14446174,5.5372157
0.14446174,5.5372157
0.14446174,5.5372157
0.14446174,5.5372157
0.14446174,5.5372157
0.14757238,5.584435
0.14757238,5.584435
0.14757238,5.584435
0.14757238,5.584435
0.14757238,5.584435
0.15077609,5.6342807
0.15077609,5.6342807
0.15077609,5.6342807
0.15077609,5.6342807
0.15077609,5.6342807
0.15077609,5.6342807
0.15425026,5.687409
0.15425026,5.687409
0.15425026,5.687409
0.15425026,5.687409
0.15425026,5.687409
0.15425026,5.687409
0.15739018,5.7435327
0.15739018,5.7435327
0.15739018,5.7435327
0.15739018,5.7435327
0.15739018,5.7435327
0.15996481,5.8025255
0.15996481,5.8025255
0.15996481,5.8025255
0.15996481,5.8025255
0.15996481,5.8025255
0.15996481,5.8025255
0.1614754,5.864637
0.1614754,5.864637
0.1614754,5.864637
0.1614754,5.864637
0.1614754,5.864637
0.1614754,5.864637
0.16043787,5.9313984
0.16043787,5.9313984
0.16043787,5.9313984
0.16043787,5.9313984
0.16043787,5.9313984
0.16043787,5.9313984
0.16043787,5.9313984
0.15653251,6.001704
0.15653251,6.001704
0.15653251,6.001704
0.15653251,6.001704
0.14835402,6.075697
0.14835402,6.075697
0.14835402,6.075697
0.14835402,6.075697
0.14835402,6.075697
0.14835402,6.075697
0.13317733,6.1539097
0.13317733,6.1539097
0.13317733,6.1539097
0.13317733,6.1539097
0.13317733,6.1539097
0.13317733,6.1539097
0.13317733,6.1539097
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.11181266,6.235195
0.1114135,6.2351065
0.1114135,6.2351065
0.1114135,6.2351065
0.1114135,6.2351065
0.1114135,6.2351065
0.1114135,6.2351065
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10973214,6.2347727
0.10318718,6.234986
0.10318718,6.234986
0.10318718,6.234986
0.10318718,6.234986
0.10318718,6.234986
0.10318718,6.234986
0.08908066,6.2354693
0.08908066,6.2354693
0.08908066,6.2354693
0.08908066,6.2354693
0.08908066,6.2354693
0.06452212,6.2363935
0.06452212,6.2363935
0.06452212,6.2363935
0.06452212,6.2363935
0.06452212,6.2363935
0.06452212,6.2363935
0.06452212,6.2363935
0.033014152,6.237802
0.033014152,6.237802
0.033014152,6.237802
0.033014152,6.237802
0.033014152,6.237802
-0.0073133074,6.2395473
-0.0073133074,6.2395473
-0.0073133074,6.2395473
-0.0073133074,6.2395473
-0.0073133074,6.2395473
-0.0073133074,6.2395473
-0.054238312,6.2412333
-0.054238312,6.2412333
-0.054238312,6.2412333
-0.054238312,6.2412333
-0.054238312,6.2412333
-0.054238312,6.2412333
-0.10560773,6.243584
-0.10560773,6.243584
-0.10560773,6.243584
-0.10560773,6.243584
-0.10560773,6.243584
-0.16217273,6.2459946
-0.16217273,6.2459946
-0.16217273,6.2459946
-0.16217273,6.2459946
-0.16217273,6.2459946
-0.16217273,6.2459946
-0.16217273,6.2459946
-0.22362785,6.247893
-0.22362785,6.247893
-0.22362785,6.247893
-0.22362785,6.247893
-0.2900864,6.2494473
-0.2900864,6.2494473
-0.2900864,6.2494473
-0.2900864,6.2494473
-0.2900864,6.2494473
-0.2900864,6.2494473
-0.3634055,6.251051
-0.3634055,6.251051
-0.3634055,6.251051
-0.3634055,6.251051
-0.3634055,6.251051
-0.3634055,6.251051
-0.3634055,6.251051
-0.4420356,6.253234
-0.4420356,6.253234
-0.4420356,6.253234
-0.4420356,6.253234
-0.4420356,6.253234
-0.4420356,6.253234
-0.5285682,6.256434
-0.5285682,6.256434
-0.5285682,6.256434
-0.5285682,6.256434
-0.5285682,6.256434
-0.6213022,6.2606974
-0.6213022,6.2606974
-0.6213022,6.2606974
-0.6213022,6.2606974
-0.6213022,6.2606974
-0.7191065,6.2672696
-0.7191065,6.2672696
-0.7191065,6.2672696
-0.7191065,6.2672696
-0.7191065,6.2672696
-0.7191065,6.2672696
-0.7191065,6.2672696
-0.8260662,6.2726636
-0.8260662,6.2726636
-0.8260662,6.2726636
-0.8260662,6.2726636
-0.8260662,6.2726636
-0.8260662,6.2726636
-0.93922126,6.2797084
-0.93922126,6.2797084
-0.93922126,6.2797084
-0.93922126,6.2797084
-0.93922126,6.2797084
-0.93922126,6.2797084
-1.0564482,6.2880754
-1.0564482,6.2880754
-1.0564482,6.2880754
-1.0564482,6.2880754
-1.0564482,6.2880754
-1.1775275,6.2979207
-1.1775275,6.2979207
-1.1775275,6.2979207
-1.1775275,6.2979207
-1.1775275,6.2979207
-1.1775275,6.2979207
-1.3068876,6.3078995
-1.3068876,6.3078995
-1.3068876,6.3078995
-1.3068876,6.3078995
-1.3068876,6.3078995
-1.3068876,6.3078995
-1.442472,6.3178144
-1.442472,6.3178144
-1.442472,6.3178144
-1.442472,6.3178144
-1.442472,6.3178144
-1.442472,6.3178144
-1.585241,6.3271213
-1.585241,6.3271213
-1.585241,6.3271213
-1.585241,6.3271213
-1.7324989,6.33566
-1.7324989,6.33566
-1.7324989,6.33566
-1.7324989,6.33566
-1.7324989,6.33566
-1.7324989,6.33566
-1.7324989,6.33566
-1.8844644,6.340996
-1.8844644,6.340996
-1.8844644,6.340996
-1.8844644,6.340996
-1.8844644,6.340996
-1.8844644,6.340996
